Timestamp,Attendee Third Party ID,First Name,Last Name,Category,Email,Company,Job Title,Country,Action,Location,Scan mode,Device Name,Operator,OperatorId,Device ID,Identification Mode,Software version,Session Third Party Id,Session Name,Remark Id
29-Apr-2026 08:38:59,9bd9zmq77hns5,Camila,Edwards,Hardware & Semiconductors,camila.edwards@amd.com,AMD,System Architecture Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:39:16,x0gu4bj3bqrr8,Kento,Cooper,Cloud & Infrastructure,kento.cooper@datadoghq.com,Datadog,Chief Technology Officer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:39:16,x0gu4bj3bqrr8,Kento,Cooper,Cloud & Infrastructure,kento.cooper@datadoghq.com,Datadog,Chief Technology Officer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:39:23,a3yjtu7fbmenu,Kathleen,Peterson,Dev Tools & Platforms,kathleen.peterson@jfrog.com,JFrog,Platform Product Manager,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:39:23,a3yjtu7fbmenu,Kathleen,Peterson,Dev Tools & Platforms,kathleen.peterson@jfrog.com,JFrog,Platform Product Manager,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:39:33,37xncmldqz05e,Khairul,Hill,Cloud & Infrastructure,khairul.hill@elastic.co,Elastic,Platform Engineer,NL,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:39:33,37xncmldqz05e,Khairul,Hill,Cloud & Infrastructure,khairul.hill@elastic.co,Elastic,Platform Engineer,NL,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:40:03,qmvqwpqo2lngi,Greta,Robinson,Hardware & Semiconductors,greta.robinson@arm.com,Arm Holdings,AI Hardware Architect,GB,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:40:03,qmvqwpqo2lngi,Greta,Robinson,Hardware & Semiconductors,greta.robinson@arm.com,Arm Holdings,AI Hardware Architect,GB,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:40:37,6ridlofas1ekt,Pablo,Clarke,AI & Data,pablo.clarke@together.ai,Together AI,Head of Data Science,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:40:37,6ridlofas1ekt,Pablo,Clarke,AI & Data,pablo.clarke@together.ai,Together AI,Head of Data Science,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:35,tncvhztay12yi,Ahmad,Hill,IT Consulting & SI,ahmad.hill@wipro.com,Wipro,Technology Consultant,IN,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:35,tncvhztay12yi,Ahmad,Hill,IT Consulting & SI,ahmad.hill@wipro.com,Wipro,Technology Consultant,IN,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:45,y40i6qv4tl70z,Ping,Zeng,Enterprise Software,ping.zeng@servicenow.com,ServiceNow,Engineering Manager,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:45,y40i6qv4tl70z,Ping,Zeng,Enterprise Software,ping.zeng@servicenow.com,ServiceNow,Engineering Manager,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:59,vf0jqqnvceqfg,Emma,Ferreira,IT Consulting & SI,emma.ferreira@hcltech.com,HCL Technologies,Data & AI Practice Lead,IN,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:59,z2ads83gyziep,Hui,Ito,IT Consulting & SI,hui.ito@deloitte.com,Deloitte Technology,Senior Technology Consultant,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:59,vf0jqqnvceqfg,Emma,Ferreira,IT Consulting & SI,emma.ferreira@hcltech.com,HCL Technologies,Data & AI Practice Lead,IN,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:41:59,z2ads83gyziep,Hui,Ito,IT Consulting & SI,hui.ito@deloitte.com,Deloitte Technology,Senior Technology Consultant,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:05,ekot16migovr9,Sarah,Huang,AI & Data,sarah.huang@scale.com,Scale AI,AI/ML Platform Lead,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:05,ekot16migovr9,Sarah,Huang,AI & Data,sarah.huang@scale.com,Scale AI,AI/ML Platform Lead,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:10,n02yc0mdicvwv,Liam,Bhatt,Cybersecurity,liam.bhatt@crowdstrike.com,CrowdStrike,Senior Security Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:10,n02yc0mdicvwv,Liam,Bhatt,Cybersecurity,liam.bhatt@crowdstrike.com,CrowdStrike,Senior Security Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:14,e5tnlztwxol4b,Arthur,Chaudhary,IT Consulting & SI,arthur.chaudhary@ibm.com,IBM Consulting,"Solution Architect, Digital",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:14,e5tnlztwxol4b,Arthur,Chaudhary,IT Consulting & SI,arthur.chaudhary@ibm.com,IBM Consulting,"Solution Architect, Digital",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:18,hfbxq4uw0jgqe,Klaus,Bose,AI & Data,klaus.bose@scale.com,Scale AI,Research Scientist,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:18,hfbxq4uw0jgqe,Klaus,Bose,AI & Data,klaus.bose@scale.com,Scale AI,Research Scientist,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:50,cfchao73ku99e,Arjun,Pereira,IT Consulting & SI,arjun.pereira@kpmg.com,KPMG Advisory,Technology Consultant,NL,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:50,cfchao73ku99e,Arjun,Pereira,IT Consulting & SI,arjun.pereira@kpmg.com,KPMG Advisory,Technology Consultant,NL,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:54,1ru08l4pjagxl,Shan,Harris,Enterprise Software,shan.harris@zendesk.com,Zendesk,Senior Solutions Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:54,1ru08l4pjagxl,Shan,Harris,Enterprise Software,shan.harris@zendesk.com,Zendesk,Senior Solutions Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:57,mfbuvldd9fkxz,Nurul,Pham,IT Consulting & SI,nurul.pham@nttdata.com,NTT Data,Senior Technology Consultant,JP,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:42:57,mfbuvldd9fkxz,Nurul,Pham,IT Consulting & SI,nurul.pham@nttdata.com,NTT Data,Senior Technology Consultant,JP,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:02,nwyubekt2mnj7,Jun,Tang,Hardware & Semiconductors,jun.tang@amd.com,AMD,Senior Chip Design Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:02,nwyubekt2mnj7,Jun,Tang,Hardware & Semiconductors,jun.tang@amd.com,AMD,Senior Chip Design Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:03,2mvv4dc0fp672,Juan,Foo,Enterprise Software,juan.foo@box.com,Box,Director of Engineering,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:03,2mvv4dc0fp672,Juan,Foo,Enterprise Software,juan.foo@box.com,Box,Director of Engineering,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:06,zxskoytk06akt,Michelle,Hoffmann,Cybersecurity,michelle.hoffmann@okta.com,Okta,CISO,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:06,zxskoytk06akt,Michelle,Hoffmann,Cybersecurity,michelle.hoffmann@okta.com,Okta,CISO,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:07,xloyeyqe6836h,Angela,Wilson,Enterprise Software,angela.wilson@workday.com,Workday,"Account Executive, Enterprise",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:07,xloyeyqe6836h,Angela,Wilson,Enterprise Software,angela.wilson@workday.com,Workday,"Account Executive, Enterprise",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:24,qtylu58ftylav,Mohammed,Ricci,VC & Private Equity,mohammed.ricci@accel.com,Accel,Principal,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:24,qtylu58ftylav,Mohammed,Ricci,VC & Private Equity,mohammed.ricci@accel.com,Accel,Principal,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:35,ffhhcmktlzkj4,Marco,Andersen,Cloud & Infrastructure,marco.andersen@cloudflare.com,Cloudflare,Platform Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:43:35,ffhhcmktlzkj4,Marco,Andersen,Cloud & Infrastructure,marco.andersen@cloudflare.com,Cloudflare,Platform Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:13,l16cr3uv43mco,Hassan,Goh,Hardware & Semiconductors,hassan.goh@sambanova.ai,SambaNova Systems,Chief Technology Officer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:13,l16cr3uv43mco,Hassan,Goh,Hardware & Semiconductors,hassan.goh@sambanova.ai,SambaNova Systems,Chief Technology Officer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:43,yhfjlwss1vip3,Min-Ji,Bianchi,Dev Tools & Platforms,minji.bianchi@sentry.io,Sentry,Head of Developer Relations,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:43,yhfjlwss1vip3,Min-Ji,Bianchi,Dev Tools & Platforms,minji.bianchi@sentry.io,Sentry,Head of Developer Relations,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:47,iksmv4qqj3a1i,Hui,Cao,VC & Private Equity,hui.cao@accel.com,Accel,Principal,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:47,iksmv4qqj3a1i,Hui,Cao,VC & Private Equity,hui.cao@accel.com,Accel,Principal,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:55,d8spw0s1nkk0g,Lars,Adams,Hardware & Semiconductors,lars.adams@sambanova.ai,SambaNova Systems,"Research Scientist, Silicon",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:44:55,d8spw0s1nkk0g,Lars,Adams,Hardware & Semiconductors,lars.adams@sambanova.ai,SambaNova Systems,"Research Scientist, Silicon",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:06,uuxop63ctzrbz,Rebecca,Feng,Cybersecurity,rebecca.feng@fortinet.com,Fortinet,Director of Cybersecurity,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:06,uuxop63ctzrbz,Rebecca,Feng,Cybersecurity,rebecca.feng@fortinet.com,Fortinet,Director of Cybersecurity,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:29,dsg2qfpodpehc,Marco,Watanabe,Cybersecurity,marco.watanabe@wiz.io,Wiz,Threat Intelligence Analyst,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:29,dsg2qfpodpehc,Marco,Watanabe,Cybersecurity,marco.watanabe@wiz.io,Wiz,Threat Intelligence Analyst,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:35,a7hn98x16f4zz,Lars,Kobayashi,VC & Private Equity,lars.kobayashi@softbank.com,SoftBank Vision Fund,General Partner,JP,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:35,a7hn98x16f4zz,Lars,Kobayashi,VC & Private Equity,lars.kobayashi@softbank.com,SoftBank Vision Fund,General Partner,JP,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:38,l1drz0xv6ddd2,Hui,Walker,VC & Private Equity,hui.walker@a16z.com,Andreessen Horowitz,General Partner,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:38,l1drz0xv6ddd2,Hui,Walker,VC & Private Equity,hui.walker@a16z.com,Andreessen Horowitz,General Partner,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:44,08kklseauzvmm,Peter,Mehta,Cloud & Infrastructure,peter.mehta@datadoghq.com,Datadog,Platform Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:46:44,08kklseauzvmm,Peter,Mehta,Cloud & Infrastructure,peter.mehta@datadoghq.com,Datadog,Platform Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:47:07,7fz5xbiguj9cw,George,Colombo,Enterprise Software,george.colombo@oracle.com,Oracle,VP of Engineering,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:47:07,7fz5xbiguj9cw,George,Colombo,Enterprise Software,george.colombo@oracle.com,Oracle,VP of Engineering,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:47:28,9jojwlrkxjtmy,Yuto,Iyer,IT Consulting & SI,yuto.iyer@bcg.com,BCG X,"Solution Architect, Digital",US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:47:28,9jojwlrkxjtmy,Yuto,Iyer,IT Consulting & SI,yuto.iyer@bcg.com,BCG X,"Solution Architect, Digital",US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:47:46,el88l12qfaf5k,Daniel,Edwards,Enterprise Software,daniel.edwards@sap.com,SAP,Senior Product Manager,DE,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:47:46,el88l12qfaf5k,Daniel,Edwards,Enterprise Software,daniel.edwards@sap.com,SAP,Senior Product Manager,DE,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:01,kqqljwqrlvc35,Min-Ji,Seah,Enterprise Software,minji.seah@workday.com,Workday,Staff Software Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:01,kqqljwqrlvc35,Min-Ji,Seah,Enterprise Software,minji.seah@workday.com,Workday,Staff Software Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:02,2nmsikji92xpi,Jacob,Rogers,IT Consulting & SI,jacob.rogers@mckinsey.com,McKinsey Digital,Data & AI Practice Lead,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:02,2nmsikji92xpi,Jacob,Rogers,IT Consulting & SI,jacob.rogers@mckinsey.com,McKinsey Digital,Data & AI Practice Lead,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:06,gadktoc1yfmhb,Sofia,Nakamura,Dev Tools & Platforms,sofia.nakamura@postman.com,Postman,Developer Success Manager,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:06,gadktoc1yfmhb,Sofia,Nakamura,Dev Tools & Platforms,sofia.nakamura@postman.com,Postman,Developer Success Manager,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:15,86y5o44iusexu,Liam,Watanabe,Cybersecurity,liam.watanabe@lacework.com,Lacework,Senior Security Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:15,86y5o44iusexu,Liam,Watanabe,Cybersecurity,liam.watanabe@lacework.com,Lacework,Senior Security Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:25,q55it9bn18gp5,Liam,Adeyemi,IT Consulting & SI,liam.adeyemi@ibm.com,IBM Consulting,Senior Technology Consultant,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:25,q55it9bn18gp5,Liam,Adeyemi,IT Consulting & SI,liam.adeyemi@ibm.com,IBM Consulting,Senior Technology Consultant,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:55,7n3bfh024kwk5,Charlotte,Pereira,Enterprise Software,charlotte.pereira@intuit.com,Intuit,Director of Engineering,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:48:55,7n3bfh024kwk5,Charlotte,Pereira,Enterprise Software,charlotte.pereira@intuit.com,Intuit,Director of Engineering,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:00,dalmjegqtoamd,Fatimah,Tran,Dev Tools & Platforms,fatimah.tran@mulesoft.com,MuleSoft,Head of Developer Relations,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:00,dalmjegqtoamd,Fatimah,Tran,Dev Tools & Platforms,fatimah.tran@mulesoft.com,MuleSoft,Head of Developer Relations,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:13,izg9jj0076ekh,Jonathan,Tan,Enterprise Software,jonathan.tan@servicenow.com,ServiceNow,Head of Growth,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:13,izg9jj0076ekh,Jonathan,Tan,Enterprise Software,jonathan.tan@servicenow.com,ServiceNow,Head of Growth,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:18,qpmqk8sz7iwdl,Chloe,Kapoor,Cybersecurity,chloe.kapoor@lacework.com,Lacework,Senior Security Engineer,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:18,qpmqk8sz7iwdl,Chloe,Kapoor,Cybersecurity,chloe.kapoor@lacework.com,Lacework,Senior Security Engineer,US,Print,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
29-Apr-2026 08:49:19,baqc6cqko5fkp,Emma,Deng,AI & Data,emma.deng@together.ai,Together AI,Applied Research Scientist,US,Check-In,"Main Entrance, Level 1",Check History,iPad-Registration-01,registration@techforwardsummit.com,,,QR Scan,4.12.3,EntranceD2,Day 2 Registration & Entry,
