Third Party ID,First Name,Last Name,Category,RegistrationStatus,Barcode,Company,Country,Email,Job Title,Nr. of check-ins,organisationType,Company (Custom Field),Country (Custom Field),createdOnsite,First Name (Custom Field),Job Title (Custom Field),Last Name (Custom Field),nationality,State,tags,website,FielddriveID,Attended,Confirmed/No show
ssx0bjckjco6m,Kento,Evans,VIP,Attended,vy4gwdshllshw,Salesforce,US,kento.evans@salesforce.com,Chief Product Officer,4,VIP,Salesforce,US,,Kento,Chief Product Officer,Evans,United States,,VIP,www.salesforce.com,8984421,0,0
s66ke6zadotiw,Takashi,Das,Cybersecurity,Attended,vtlinj1q3q5pc,Tenable,US,takashi.das@tenable.com,Security Architect,3,Cybersecurity,Tenable,US,,Takashi,Security Architect,Das,United States,,,www.tenable.com,7696627,0,0
zhxdo3gtxyz8a,Steven,Toh,AI & Data,Attended,vkv3udlwrflvr,Databricks,US,steven.toh@databricks.com,Data Engineer,3,AI & Data,Databricks,US,,Steven,Data Engineer,Toh,United States,,,www.databricks.com,8089441,0,0
jqrwygs8o79vr,Fazilah,Cook,Cloud & Infrastructure,Attended,vjo59vryr260q,DigitalOcean,US,fazilah.cook@digitalocean.com,Senior Site Reliability Engineer,1,Cloud & Infrastructure,DigitalOcean,US,,Fazilah,Senior Site Reliability Engineer,Cook,United States,,,www.digitalocean.com,7804505,0,0
o8hbf5jcdz93i,Haruto,Webb,Enterprise Software,Attended,v36de5jamslsl,Box,US,haruto.webb@box.com,Senior Product Manager,3,Enterprise Software,Box,US,,Haruto,Senior Product Manager,Webb,United States,,,www.box.com,8468204,0,0
gpnnhn6ofqyeo,Ana,Nelson,AI & Data,Attended,vi3qijtwv1mm9,Together AI,US,ana.nelson@together.ai,Senior Data Scientist,3,AI & Data,Together AI,US,,Ana,Senior Data Scientist,Nelson,United States,,,www.together.ai,7724394,0,0
jpmkrq2yvmza5,Barbara,Goh,Cybersecurity,Attended,vw8vloyhdowm2,Palo Alto Networks,US,barbara.goh@paloaltonetworks.com,SOC Analyst,3,Cybersecurity,Palo Alto Networks,US,,Barbara,SOC Analyst,Goh,United States,,,www.paloaltonetworks.com,8842440,0,0
l6dtxljk85jyy,Yusuf,Pandey,VC & Private Equity,Attended,vfk31avpm6dys,Bessemer Venture Partners,US,yusuf.pandey@bvp.com,Investment Director,4,VC & Private Equity,Bessemer Venture Partners,US,,Yusuf,Investment Director,Pandey,United States,,,www.bvp.com,7938508,0,0
pdu3nm0sxfc5z,Jessica,Gao,Enterprise Software,Attended,v5l9hgmtvppfn,Atlassian,AU,jessica.gao@sap.com,Engineering Manager,3,Enterprise Software,Atlassian,AU,,Jessica,Engineering Manager,Gao,Australia,,,www.atlassian.com,8925417,0,0
7kzb5fw1duhbx,Hong,Huang,IT Consulting & SI,Attended,v6adlor2tyzc5,Accenture,IE,hong.huang@accenture.com,Technology Consultant,2,IT Consulting & SI,Accenture,IE,,Hong,Technology Consultant,Huang,Ireland,,,www.accenture.com,7461531,0,0
tsiquo2xqz21x,Robert,Thompson,IT Consulting & SI,Attended,vg77flv7ejm1r,Wipro,IN,robert.thompson@wipro.com,Associate Director,2,IT Consulting & SI,Wipro,IN,,Robert,Associate Director,Thompson,India,,,www.wipro.com,8493732,0,0
c1puvd3xak74f,Carmen,Adams,Enterprise Software,Attended,v5zqs1bhlf80h,ServiceNow,US,carmen.adams@servicenow.com,Engineering Manager,4,Enterprise Software,ServiceNow,US,,Carmen,Engineering Manager,Adams,United States,,,www.servicenow.com,7045649,0,0
8xqky9kvgcpm5,Kevin,Nielsen,VC & Private Equity,No show,vf505oj38ayix,Sequoia Capital,US,kevin.nielsen@sequoiacap.com,General Partner,0,VC & Private Equity,Sequoia Capital,US,,Kevin,General Partner,Nielsen,United States,,,www.sequoiacap.com,8336766,0,0
0332w04nxv50o,Akiko,Mishra,Cloud & Infrastructure,No show,vt1k8hcd1sd44,Amazon Web Services,US,akiko.mishra@aws.amazon.com,Chief Technology Officer,0,Cloud & Infrastructure,Amazon Web Services,US,,Akiko,Chief Technology Officer,Mishra,United States,,,www.aws.amazon.com,7520546,0,0
w50lmbvsqoi2j,Ren,Banerjee,IT Consulting & SI,Attended,vvzhoyykczf2t,Deloitte Technology,US,ren.banerjee@deloitte.com,Technology Consultant,3,IT Consulting & SI,Deloitte Technology,US,,Ren,Technology Consultant,Banerjee,United States,,,www.deloitte.com,8756377,0,0
n57ple0ewrjiw,David,Schulz,Enterprise Software,No show,vml12p5wpvi06,Zendesk,US,david.schulz@zendesk.com,Director of Engineering,0,Enterprise Software,Zendesk,US,,David,Director of Engineering,Schulz,United States,,,www.zendesk.com,7522002,0,0
x1i5482q78e5s,Thomas,Kumar,Hardware & Semiconductors,Attended,vfe0x7h2cpcc3,TSMC,TW,thomas.kumar@tsmc.com,Senior Chip Design Engineer,1,Hardware & Semiconductors,TSMC,TW,,Thomas,Senior Chip Design Engineer,Kumar,Taiwan,,,www.tsmc.com,7123606,0,0
g1nat0a573hxb,Rachel,Yamamoto,Cybersecurity,No show,v8b6j393oxesp,Wiz,US,rachel.yamamoto@wiz.io,Security Sales Engineer,0,Cybersecurity,Wiz,US,,Rachel,Security Sales Engineer,Yamamoto,United States,,,www.wiz.io,8772567,0,0
3a1iopra5a5pm,Jae-Won,Dey,VC & Private Equity,Attended,vlqhdlqh1cv2x,Andreessen Horowitz,US,jaewon.dey@a16z.com,Venture Associate,1,VC & Private Equity,Andreessen Horowitz,US,,Jae-Won,Venture Associate,Dey,United States,,,www.a16z.com,7285995,0,0
lonkcp8ov5nwv,Tendai,Loh,IT Consulting & SI,No show,vsjjcaxod97qq,Publicis Sapient,FR,tendai.loh@publicissapient.com,Technology Consultant,0,IT Consulting & SI,Publicis Sapient,FR,,Tendai,Technology Consultant,Loh,France,,,www.publicissapient.com,8993106,0,0
0z87wg8v961y2,Thomas,Gonzalez,IT Consulting & SI,Attended,vx6mspzpdyj49,Cognizant,US,thomas.gonzalez@cognizant.com,Senior Technology Consultant,2,IT Consulting & SI,Cognizant,US,,Thomas,Senior Technology Consultant,Gonzalez,United States,,,www.cognizant.com,8592227,0,0
iw5xnqdz98jhe,Fatimah,Choi,Staff,No show,v17o7pnud53qe,TechForward Organising Committee,SG,fatimah.choi@techforwardsummit.com,Technical Support Specialist,0,Staff,TechForward Organising Committee,SG,,Fatimah,Technical Support Specialist,Choi,Singapore,,,www.techforwardsummit.com,7136212,0,0
trjklumcmh7lm,Dorothy,Evans,IT Consulting & SI,Attended,v2lw7zrtqj8cw,HCL Technologies,IN,dorothy.evans@hcltech.com,Technology Consultant,4,IT Consulting & SI,HCL Technologies,IN,,Dorothy,Technology Consultant,Evans,India,,,www.hcltech.com,8369979,0,0
88pkwtzv4ty9y,Dorothy,Rahman,Cybersecurity,Attended,vkrz1y3n0mwfs,Snyk,GB,dorothy.rahman@snyk.io,Senior Security Engineer,2,Cybersecurity,Snyk,GB,,Dorothy,Senior Security Engineer,Rahman,United Kingdom,,,www.snyk.io,8187504,0,0
8q7qrerika7lx,Paul,Iyer,Cloud & Infrastructure,Attended,vx08dw54i3o6g,Amazon Web Services,US,paul.iyer@aws.amazon.com,Platform Engineer,3,Cloud & Infrastructure,Amazon Web Services,US,,Paul,Platform Engineer,Iyer,United States,,,www.aws.amazon.com,8867726,0,0
xb7giorfzcp83,Kavita,Young,Cloud & Infrastructure,Attended,vjuwliuvj40y5,DigitalOcean,US,kavita.young@digitalocean.com,Platform Engineer,3,Cloud & Infrastructure,DigitalOcean,US,,Kavita,Platform Engineer,Young,United States,,,www.digitalocean.com,8427617,0,0
d3scpq4rv923u,Hao,Patel,IT Consulting & SI,Attended,vv15cf89lpbs1,Slalom,US,hao.patel@slalom.com,Technology Consultant,3,IT Consulting & SI,Slalom,US,,Hao,Technology Consultant,Patel,United States,,,www.slalom.com,7491330,0,0
nxydc14zsexe0,Walter,Xu,Speaker,Attended,vof37fd3mwg24,Stanford School of Engineering,US,walter.xu@stanford.edu,Distinguished Engineer,3,Speaker,Stanford School of Engineering,US,,Walter,Distinguished Engineer,Xu,United States,,Speaker,www.stanford.edu,7107399,0,0
ztt7f1up4phfa,Barbara,Durand,AI & Data,No show,vxi1s9npaxuzm,LangChain,US,barbara.durand@langchain.com,Senior Data Scientist,0,AI & Data,LangChain,US,,Barbara,Senior Data Scientist,Durand,United States,,,www.langchain.com,8789845,0,0
3tkqvxcrlgfr1,Khalid,Johnson,Enterprise Software,Attended,v6wu19lf2oj58,Salesforce,US,khalid.johnson@salesforce.com,"Account Executive, Enterprise",3,Enterprise Software,Salesforce,US,,Khalid,"Account Executive, Enterprise",Johnson,United States,,,www.salesforce.com,8997164,0,0
c2fvfa2n1l9gf,Andrew,Srivastava,AI & Data,Attended,vvnd9y7u6ua2y,H2O.ai,US,andrew.srivastava@h2o.ai,VP of Data & Analytics,4,AI & Data,H2O.ai,US,,Andrew,VP of Data & Analytics,Srivastava,United States,,,www.h2o.ai,7525966,0,0
r5y52pdi47kah,Peter,Anderson,Enterprise Software,Attended,v8oxenq7jbx9k,Oracle,US,peter.anderson@oracle.com,Chief Technology Officer,3,Enterprise Software,Oracle,US,,Peter,Chief Technology Officer,Anderson,United States,,,www.oracle.com,8293596,0,0
1kxgjw2wzoiv1,Robert,Teo,VC & Private Equity,Attended,v0jh6zaz505t0,Accel,US,robert.teo@accel.com,General Partner,3,VC & Private Equity,Accel,US,,Robert,General Partner,Teo,United States,,,www.accel.com,7269341,0,0
lh913sd09oym3,Abena,Young,Dev Tools & Platforms,Attended,vmulob777ih0f,Twilio,US,abena.young@twilio.com,Community Manager,3,Dev Tools & Platforms,Twilio,US,,Abena,Community Manager,Young,United States,,,www.twilio.com,7755088,0,0
87h0posqf4tii,Timothy,Moore,AI & Data,Attended,vnjv5s1hhw9in,Weights & Biases,US,timothy.moore@wandb.ai,Senior Data Scientist,2,AI & Data,Weights & Biases,US,,Timothy,Senior Data Scientist,Moore,United States,,,www.wandb.ai,7000833,0,0
25n8l6vtu9fgz,Kai,Yamamoto,Cloud & Infrastructure,Attended,vv6su1lqxt229,Confluent,US,kai.yamamoto@confluent.io,Principal Solutions Architect,1,Cloud & Infrastructure,Confluent,US,,Kai,Principal Solutions Architect,Yamamoto,United States,,,www.confluent.io,7764877,0,0
piagwkr37h4ky,Sofia,Zheng,Cloud & Infrastructure,Attended,vmhvkcxallssf,Cloudflare,US,sofia.zheng@cloudflare.com,DevOps Engineer,1,Cloud & Infrastructure,Cloudflare,US,,Sofia,DevOps Engineer,Zheng,United States,,,www.cloudflare.com,8245348,0,0
saj7srgfg46k9,Mei,Hoffmann,Cybersecurity,Attended,vy8pzeks48mqv,CrowdStrike,US,mei.hoffmann@crowdstrike.com,Security Architect,2,Cybersecurity,CrowdStrike,US,,Mei,Security Architect,Hoffmann,United States,,,www.crowdstrike.com,7652498,0,0
8yswv20k9jx42,Michael,Zhu,IT Consulting & SI,Attended,veh0qbvrpagtg,Capgemini,FR,michael.zhu@capgemini.com,Technology Consultant,3,IT Consulting & SI,Capgemini,FR,,Michael,Technology Consultant,Zhu,France,,,www.capgemini.com,8558228,0,0
z3rj4biohk0ve,Lars,Stewart,Dev Tools & Platforms,Attended,vyd5mlgmxzzxh,LaunchDarkly,US,lars.stewart@launchdarkly.com,Head of Developer Relations,4,Dev Tools & Platforms,LaunchDarkly,US,,Lars,Head of Developer Relations,Stewart,United States,,,www.launchdarkly.com,8008551,0,0
8th1pqua2f9to,Deborah,Kumar,IT Consulting & SI,Attended,v0wzn4xj765va,Thoughtworks,US,deborah.kumar@thoughtworks.com,Technology Consultant,2,IT Consulting & SI,Thoughtworks,US,,Deborah,Technology Consultant,Kumar,United States,,,www.thoughtworks.com,7095358,0,0
g1npxi9bf1n97,Jessica,Simon,Enterprise Software,Attended,vnfnt06rla810,Freshworks,IN,jessica.simon@freshworks.com,Engineering Manager,3,Enterprise Software,Freshworks,IN,,Jessica,Engineering Manager,Simon,India,,,www.freshworks.com,8859987,0,0
jb90c03v1npcy,Walter,Sim,IT Consulting & SI,Attended,vvu049dd5s0q7,Accenture,IE,walter.sim@accenture.com,"Solution Architect, Digital",1,IT Consulting & SI,Accenture,IE,,Walter,"Solution Architect, Digital",Sim,Ireland,,,www.accenture.com,7462656,0,0
5ostmg345k5dj,Yasmin,Koh,Cybersecurity,Attended,v3rzql0h5qqjv,Rapid7,US,yasmin.koh@rapid7.com,Security Architect,2,Cybersecurity,Rapid7,US,,Yasmin,Security Architect,Koh,United States,,,www.rapid7.com,7688615,0,0
e2apzl90k3rf7,Zhen,Kapoor,AI & Data,Attended,v6pk90jez4uig,NVIDIA,US,zhen.kapoor@nvidia.com,Head of Data Science,1,AI & Data,NVIDIA,US,,Zhen,Head of Data Science,Kapoor,United States,,,www.nvidia.com,7533123,0,0
dyywzl0ozt4lh,Ali,Allen,Cybersecurity,Attended,v19l8oexntjw3,Lacework,US,ali.allen@lacework.com,VP of Security,3,Cybersecurity,Lacework,US,,Ali,VP of Security,Allen,United States,,,www.lacework.com,8542718,0,0
5d0mysf699pap,Christine,Bose,AI & Data,Attended,vkrvocsqou966,LangChain,US,christine.bose@langchain.com,Applied Research Scientist,2,AI & Data,LangChain,US,,Christine,Applied Research Scientist,Bose,United States,,,www.langchain.com,8393527,0,0
8xaz8j2p7rn3j,Nicholas,Murphy,AI & Data,Attended,v0qzokpviddy0,Palantir Technologies,US,nicholas.murphy@palantir.com,Research Scientist,3,AI & Data,Palantir Technologies,US,,Nicholas,Research Scientist,Murphy,United States,,,www.palantir.com,8769779,0,0
b958804xxu4yq,Helen,Hassan,Enterprise Software,No show,v5tdfgj7nrsko,HubSpot,US,helen.hassan@hubspot.com,Customer Success Manager,0,Enterprise Software,HubSpot,US,,Helen,Customer Success Manager,Hassan,United States,,,www.hubspot.com,7911365,0,0
kgyr58mx4yqq1,Wei,Thomas,VC & Private Equity,Attended,v4267yurnzp1o,Andreessen Horowitz,US,wei.thomas@a16z.com,Venture Associate,3,VC & Private Equity,Andreessen Horowitz,US,,Wei,Venture Associate,Thomas,United States,,,www.a16z.com,7420149,0,0
qxmqo0fvlc254,Tendai,Torres,Cybersecurity,Attended,vzh0qa1lszkzn,Okta,US,tendai.torres@okta.com,SOC Analyst,4,Cybersecurity,Okta,US,,Tendai,SOC Analyst,Torres,United States,,,www.okta.com,7826938,0,0
eg4ohpn9fdlr8,Helen,Parker,IT Consulting & SI,Attended,vz101jd1bje9x,TCS,IN,helen.parker@tcs.com,Technology Consultant,3,IT Consulting & SI,TCS,IN,,Helen,Technology Consultant,Parker,India,,,www.tcs.com,7291001,0,0
2bga7scpav7qa,Hans,Leroy,Cybersecurity,Attended,v80ehapwpxs2l,Tenable,US,hans.leroy@tenable.com,VP of Security,1,Cybersecurity,Tenable,US,,Hans,VP of Security,Leroy,United States,,,www.tenable.com,8174915,0,0
nzfzunq2w9zl5,George,Zheng,VC & Private Equity,Attended,vy31k88no1rbn,Sequoia Capital,US,george.zheng@a16z.com,Venture Associate,4,VC & Private Equity,Sequoia Capital,US,,George,Venture Associate,Zheng,United States,,,www.sequoiacap.com,8000534,0,0
xbcwsbah6tc45,Hans,Larsen,AI & Data,Attended,vpi2so0dmjpai,NVIDIA,US,hans.larsen@nvidia.com,Head of Data Science,4,AI & Data,NVIDIA,US,,Hans,Head of Data Science,Larsen,United States,,,www.nvidia.com,8698371,0,0
54t59pgn3s2w1,Daniel,Choi,Dev Tools & Platforms,Attended,vixu1oubnlma4,GitHub,US,daniel.choi@github.com,Platform Product Manager,2,Dev Tools & Platforms,GitHub,US,,Daniel,Platform Product Manager,Choi,United States,,,www.github.com,7643530,0,0
e3ppmblc09e0v,Miho,White,VC & Private Equity,Attended,vivii81n0gjof,Bessemer Venture Partners,US,miho.white@bvp.com,Venture Associate,3,VC & Private Equity,Bessemer Venture Partners,US,,Miho,Venture Associate,White,United States,,,www.bvp.com,8302313,0,0
gdd0dilxn48lb,Steven,Lee,AI & Data,Attended,vclapdz6w5owk,Together AI,US,steven.lee@together.ai,Data Engineer,3,AI & Data,Together AI,US,,Steven,Data Engineer,Lee,United States,,,www.together.ai,7386862,0,0
olf63ya2kylj1,Jonathan,Oh,Enterprise Software,Attended,vj2pemklmdh3p,Salesforce,US,jonathan.oh@salesforce.com,"Account Executive, Enterprise",3,Enterprise Software,Salesforce,US,,Jonathan,"Account Executive, Enterprise",Oh,United States,,,www.salesforce.com,7591838,0,0
86080yapig8of,Noah,Bailey,VC & Private Equity,Attended,vsmnawy0peqlv,Sequoia Capital,US,noah.bailey@sequoiacap.com,Principal,3,VC & Private Equity,Sequoia Capital,US,,Noah,Principal,Bailey,United States,,,www.sequoiacap.com,7550923,0,0
8ocvf34ei2brs,Mateus,Rahman,Enterprise Software,No show,vv43056m00l87,Workday,US,mateus.rahman@workday.com,Engineering Manager,0,Enterprise Software,Workday,US,,Mateus,Engineering Manager,Rahman,United States,,,www.workday.com,8307413,0,0
lgh6h7l8qyyrh,Valentina,Patel,Enterprise Software,Attended,v62e21trbxazv,Oracle,US,valentina.patel@oracle.com,Chief Product Officer,2,Enterprise Software,Oracle,US,,Valentina,Chief Product Officer,Patel,United States,,,www.oracle.com,7422114,0,0
7e5rxrmjoppri,Hong,Wang,Cloud & Infrastructure,Attended,vludqd6od6ih1,Elastic,NL,hong.wang@elastic.co,Head of Developer Relations,4,Cloud & Infrastructure,Elastic,NL,,Hong,Head of Developer Relations,Wang,Netherlands,,,www.elastic.co,7348266,0,0
5wsevi9v9j2fu,Sofia,Zheng,VC & Private Equity,Attended,vw48xlpoy22cm,Insight Partners,US,sofia.zheng@insightpartners.com,Partner,3,VC & Private Equity,Insight Partners,US,,Sofia,Partner,Zheng,United States,,,www.insightpartners.com,7095142,0,0
lyimoes1ai9a4,Hao,Bianchi,IT Consulting & SI,Attended,v4yzlxoecm785,Capgemini,FR,hao.bianchi@capgemini.com,Senior Technology Consultant,3,IT Consulting & SI,Capgemini,FR,,Hao,Senior Technology Consultant,Bianchi,France,,,www.capgemini.com,8279144,0,0
btl97p7dflrf3,Anita,Nakamura,Enterprise Software,Attended,vtf14fruxtnxj,SAP,DE,anita.nakamura@sap.com,"Account Executive, Enterprise",4,Enterprise Software,SAP,DE,,Anita,"Account Executive, Enterprise",Nakamura,Germany,,,www.sap.com,8676033,0,0
go2ype4cwsjb4,Alejandro,Suzuki,Enterprise Software,Attended,vlvcrfmksliz6,Atlassian,AU,alejandro.suzuki@atlassian.com,"Account Executive, Enterprise",3,Enterprise Software,Atlassian,AU,,Alejandro,"Account Executive, Enterprise",Suzuki,Australia,,,www.atlassian.com,7674903,0,0
qsr7sh2c23u2g,Nancy,Gonzalez,Dev Tools & Platforms,Attended,v3rxokpi1tsqa,GitHub,US,nancy.gonzalez@github.com,Senior Developer Advocate,2,Dev Tools & Platforms,GitHub,US,,Nancy,Senior Developer Advocate,Gonzalez,United States,,,www.github.com,7191116,0,0
i7ekvzarhdvus,Klaus,Pham,Dev Tools & Platforms,Attended,vpqyasyinpfgo,GitHub,US,klaus.pham@github.com,Head of Developer Relations,3,Dev Tools & Platforms,GitHub,US,,Klaus,Head of Developer Relations,Pham,United States,,,www.github.com,8170191,0,0
tcfhd82p5ejrs,Lucas,Goh,Dev Tools & Platforms,Attended,vbblbadkel21a,Postman,US,lucas.goh@postman.com,Platform Product Manager,2,Dev Tools & Platforms,Postman,US,,Lucas,Platform Product Manager,Goh,United States,,,www.postman.com,7659187,0,0
3hbtth9krqwb9,Hassan,Bell,Hardware & Semiconductors,Attended,vslo9nlupya8w,Intel,US,hassan.bell@intel.com,Senior Chip Design Engineer,3,Hardware & Semiconductors,Intel,US,,Hassan,Senior Chip Design Engineer,Bell,United States,,,www.intel.com,7653184,0,0
cfz61i3eyj5q0,Astrid,Walker,IT Consulting & SI,Attended,vs9ajygzcuj1u,Infosys,IN,astrid.walker@infosys.com,Data & AI Practice Lead,1,IT Consulting & SI,Infosys,IN,,Astrid,Data & AI Practice Lead,Walker,India,,,www.infosys.com,8547521,0,0
on8pvwjazq4x5,Laura,Bose,Enterprise Software,Attended,v5pb4w6c8hs28,Freshworks,IN,laura.bose@atlassian.com,Engineering Manager,3,Enterprise Software,Freshworks,IN,,Laura,Engineering Manager,Bose,India,,,www.freshworks.com,8831344,0,0
7l6x2oz2imb30,Swati,Bailey,Cloud & Infrastructure,Attended,vjguc3tglqkbe,Supabase,US,swati.bailey@cloud.google.com,Chief Technology Officer,3,Cloud & Infrastructure,Supabase,US,,Swati,Chief Technology Officer,Bailey,United States,,,www.supabase.com,8749837,0,0
bka8v0igbv7u2,Cynthia,Brown,AI & Data,Attended,vaja7hawqduil,Together AI,US,cynthia.brown@together.ai,Applied Research Scientist,2,AI & Data,Together AI,US,,Cynthia,Applied Research Scientist,Brown,United States,,,www.together.ai,8204950,0,0
7uj4fqksd7gdp,Anthony,Ferrari,Enterprise Software,Attended,v9ii37y3d2fnc,Microsoft,US,anthony.ferrari@microsoft.com,VP of Product,1,Enterprise Software,Microsoft,US,,Anthony,VP of Product,Ferrari,United States,,,www.microsoft.com,7244329,0,0
gyxkqn8oy7gnj,Richard,Evans,IT Consulting & SI,Attended,vz2ho7dug8pok,EY Technology,GB,richard.evans@ey.com,Senior Technology Consultant,1,IT Consulting & SI,EY Technology,GB,,Richard,Senior Technology Consultant,Evans,United Kingdom,,,www.ey.com,7544141,0,0
cus2e6xdmr7bj,Sipho,Kobayashi,VC & Private Equity,Attended,vn7c41q6l4jdg,Bessemer Venture Partners,US,sipho.kobayashi@bvp.com,Principal,4,VC & Private Equity,Bessemer Venture Partners,US,,Sipho,Principal,Kobayashi,United States,,,www.bvp.com,7859282,0,0
s5wj0vsghjucf,David,Song,AI & Data,No show,vhh54s47euaq3,Palantir Technologies,US,david.song@palantir.com,Data Engineer,0,AI & Data,Palantir Technologies,US,,David,Data Engineer,Song,United States,,,www.palantir.com,8366136,0,0
pjn22y4lgqtcd,Barbara,Ho,Dev Tools & Platforms,Attended,v21w2kjnvfom3,Sentry,US,barbara.ho@sentry.io,Developer Advocate,3,Dev Tools & Platforms,Sentry,US,,Barbara,Developer Advocate,Ho,United States,,,www.sentry.io,8134399,0,0
1dvvh6sd4h4zx,Angela,Watanabe,Enterprise Software,Attended,v5bt8zeh3rprg,Freshworks,IN,angela.watanabe@freshworks.com,Senior Product Manager,3,Enterprise Software,Freshworks,IN,,Angela,Senior Product Manager,Watanabe,India,,,www.freshworks.com,8982765,0,0
kqhj9zu0f5e47,Ethan,Yap,IT Consulting & SI,Attended,vrhow59q7s44z,Accenture,IE,ethan.yap@accenture.com,"Solution Architect, Digital",3,IT Consulting & SI,Accenture,IE,,Ethan,"Solution Architect, Digital",Yap,Ireland,,,www.accenture.com,7367109,0,0
yapnrrvxjvxgl,Miho,Gray,IT Consulting & SI,Attended,v1qgouo8zd0lq,Wipro,IN,miho.gray@wipro.com,Data & AI Practice Lead,3,IT Consulting & SI,Wipro,IN,,Miho,Data & AI Practice Lead,Gray,India,,,www.wipro.com,7833089,0,0
422kkwfapg0jg,Melissa,Park,IT Consulting & SI,Attended,v3ytiihn70n6j,Wipro,IN,melissa.park@wipro.com,Technology Consultant,2,IT Consulting & SI,Wipro,IN,,Melissa,Technology Consultant,Park,India,,,www.wipro.com,7047239,0,0
q1m0cu2tf1uf3,Patricia,Ong,AI & Data,Attended,vg86c2gs4ye45,Cohere,CA,patricia.ong@cohere.com,Senior Data Scientist,3,AI & Data,Cohere,CA,,Patricia,Senior Data Scientist,Ong,Canada,,,www.cohere.com,7174791,0,0
z4jka0j2nbi5e,Fazilah,Zeng,AI & Data,Attended,v0l1q9rvsf0s6,Weaviate,NL,fazilah.zeng@weaviate.io,AI/ML Platform Lead,4,AI & Data,Weaviate,NL,,Fazilah,AI/ML Platform Lead,Zeng,Netherlands,,,www.weaviate.io,8718333,0,0
d1otxs3fewsm9,Babatunde,Scott,IT Consulting & SI,Attended,v1kqzjqamzc39,Deloitte Technology,US,babatunde.scott@deloitte.com,Technology Consultant,4,IT Consulting & SI,Deloitte Technology,US,,Babatunde,Technology Consultant,Scott,United States,,,www.deloitte.com,7443395,0,0
402nmsikji92x,Michael,Trivedi,Enterprise Software,Attended,vpi865eo9w6ya,Atlassian,AU,michael.trivedi@atlassian.com,Solutions Engineer,2,Enterprise Software,Atlassian,AU,,Michael,Solutions Engineer,Trivedi,Australia,,,www.atlassian.com,7073964,0,0
tgu8tl777k1d8,Miguel,Hidayat,Speaker,Attended,vnruu8f855mdt,ETH Zurich,CH,miguel.hidayat@ethz.ch,Professor of Computer Science,4,Speaker,ETH Zurich,CH,,Miguel,Professor of Computer Science,Hidayat,Switzerland,,Speaker,www.ethz.ch,8995698,0,0
bkk2bilnpt95x,Xiao,Conti,Dev Tools & Platforms,Attended,vj3y1xc2i92pv,MuleSoft,US,xiao.conti@mulesoft.com,Developer Success Manager,4,Dev Tools & Platforms,MuleSoft,US,,Xiao,Developer Success Manager,Conti,United States,,,www.mulesoft.com,8555233,0,0
1gafunh7i3wyy,Eric,Arora,IT Consulting & SI,Attended,vkatcrgevpg4g,NTT Data,JP,eric.arora@nttdata.com,Data & AI Practice Lead,1,IT Consulting & SI,NTT Data,JP,,Eric,Data & AI Practice Lead,Arora,Japan,,,www.nttdata.com,8908286,0,0
b818y8f881en6,Mateus,Trivedi,Enterprise Software,Attended,v99fia2qsu2ei,Freshworks,IN,mateus.trivedi@freshworks.com,Customer Success Manager,2,Enterprise Software,Freshworks,IN,,Mateus,Customer Success Manager,Trivedi,India,,,www.freshworks.com,7713337,0,0
8bqzacgbvqced,Yan,Banerjee,IT Consulting & SI,Attended,vniqb7r77iu31,Capgemini,FR,yan.banerjee@capgemini.com,Director of Technology,2,IT Consulting & SI,Capgemini,FR,,Yan,Director of Technology,Banerjee,France,,,www.capgemini.com,8495562,0,0
qzj9yr33ikuzu,Seo-Yeon,Iyer,IT Consulting & SI,No show,v9sh7n1bqg3dc,Deloitte Technology,US,seoyeon.iyer@deloitte.com,Senior Technology Consultant,0,IT Consulting & SI,Deloitte Technology,US,,Seo-Yeon,Senior Technology Consultant,Iyer,United States,,,www.deloitte.com,8430250,0,0
mre2u7fmkgzby,Jun,Perez,IT Consulting & SI,Attended,vs7xzfwsankb2,Slalom,US,jun.perez@slalom.com,Technology Consultant,4,IT Consulting & SI,Slalom,US,,Jun,Technology Consultant,Perez,United States,,,www.slalom.com,8888794,0,0
tqcz1lk4ktcm2,Mark,Tang,IT Consulting & SI,Attended,vvss666cevpou,Deloitte Technology,US,mark.tang@deloitte.com,Technology Consultant,4,IT Consulting & SI,Deloitte Technology,US,,Mark,Technology Consultant,Tang,United States,,,www.deloitte.com,7309581,0,0
3nq6fxypaydzz,Hana,Cox,IT Consulting & SI,Attended,vb3ocjz5qde2y,Deloitte Technology,US,hana.cox@deloitte.com,Managing Consultant,3,IT Consulting & SI,Deloitte Technology,US,,Hana,Managing Consultant,Cox,United States,,,www.deloitte.com,8928942,0,0
owp473ozrblh7,Jennifer,Santoso,Hardware & Semiconductors,Attended,v4kudyz3mqwy2,Qualcomm,US,jennifer.santoso@qualcomm.com,Principal VLSI Engineer,2,Hardware & Semiconductors,Qualcomm,US,,Jennifer,Principal VLSI Engineer,Santoso,United States,,,www.qualcomm.com,7626300,0,0
tkyxadhiyuhwy,Rohit,Cook,Hardware & Semiconductors,Attended,vqanns5qmlcli,TSMC,TW,rohit.cook@tsmc.com,System Architecture Engineer,2,Hardware & Semiconductors,TSMC,TW,,Rohit,System Architecture Engineer,Cook,Taiwan,,,www.tsmc.com,8952669,0,0
